order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2282369,101933,prior,42,5,14,1.0
2398896,101933,prior,43,2,9,4.0
168139,101933,prior,44,5,15,3.0
3380393,101933,prior,45,2,8,4.0
702830,101933,prior,46,1,10,6.0
2775623,101933,prior,47,1,14,0.0
2544134,101933,test,48,5,14,4.0
1955688,101936,prior,1,6,2,
1995177,101936,prior,2,6,17,7.0
2556827,101936,prior,3,0,1,8.0
3069661,101936,train,4,4,18,4.0
1209419,101938,prior,1,5,16,
828266,101938,prior,2,0,16,30.0
2082023,101938,prior,3,0,18,21.0
2046988,101938,prior,4,6,15,30.0
1272241,101938,prior,5,3,16,30.0
94114,101938,train,6,3,17,30.0
1792122,101940,prior,1,0,11,
221100,101940,prior,2,5,18,26.0
3240475,101940,prior,3,0,12,9.0
1206976,101940,prior,4,6,15,20.0
1401310,101940,prior,5,3,14,30.0
588771,101940,prior,6,1,11,30.0
1436262,101940,prior,7,0,15,30.0
536954,101940,train,8,6,14,13.0
2050716,101943,prior,1,2,12,
1295609,101943,prior,2,3,16,30.0
544522,101943,prior,3,5,9,30.0
28054,101943,prior,4,2,15,30.0
3242281,101943,prior,5,1,9,27.0
1337582,101943,prior,6,6,12,19.0
2845163,101943,prior,7,4,9,26.0
334129,101943,prior,8,0,10,10.0
2824686,101943,prior,9,5,13,19.0
2740403,101943,train,10,6,13,30.0
1956639,102039,prior,1,3,11,
109403,102039,prior,2,5,11,16.0
3335727,102039,prior,3,1,11,30.0
2752157,102039,prior,4,3,16,23.0
3059988,102039,prior,5,1,11,5.0
2877490,102039,train,6,1,12,14.0
2181731,102107,prior,1,4,17,
977530,102107,prior,2,5,14,8.0
1550779,102107,prior,3,2,14,18.0
1854088,102107,prior,4,4,9,16.0
1030664,102107,prior,5,2,11,26.0
2498818,102107,prior,6,2,14,21.0
2520001,102107,prior,7,4,8,23.0
419916,102107,prior,8,1,12,30.0
1095175,102107,train,9,2,9,29.0
1356214,102120,prior,1,1,14,
3070384,102120,prior,2,5,17,30.0
1033682,102120,prior,3,1,12,30.0
1313126,102120,test,4,1,10,30.0
3244331,102177,prior,1,3,19,
427835,102177,prior,2,0,15,30.0
1072572,102177,prior,3,1,16,22.0
788152,102177,train,4,0,19,30.0
587875,102219,prior,1,5,23,
29743,102219,prior,2,2,11,18.0
2252463,102219,prior,3,6,21,30.0
3245118,102219,prior,4,6,10,30.0
1010476,102219,prior,5,3,14,25.0
2631340,102219,prior,6,6,11,30.0
112152,102219,prior,7,0,20,30.0
2485284,102219,prior,8,0,0,30.0
1555221,102219,prior,9,4,9,18.0
566407,102219,train,10,4,20,21.0
2763637,102234,prior,1,0,16,
1294230,102234,prior,2,0,13,7.0
1920460,102234,prior,3,0,0,7.0
2068300,102234,prior,4,0,16,21.0
2757596,102234,prior,5,0,18,7.0
354108,102234,prior,6,0,0,7.0
2092789,102234,prior,7,0,14,28.0
2452527,102234,prior,8,2,14,16.0
2627707,102234,prior,9,5,16,30.0
2475227,102234,prior,10,5,15,30.0
1281028,102234,prior,11,6,16,1.0
1270625,102234,prior,12,0,16,22.0
2732952,102234,prior,13,0,14,7.0
1640315,102234,prior,14,0,15,7.0
2817427,102234,prior,15,0,16,14.0
327782,102234,train,16,0,18,14.0
267496,102269,prior,1,0,21,
3339795,102269,prior,2,0,12,30.0
165689,102269,prior,3,0,12,30.0
1702077,102269,prior,4,0,16,7.0
2411397,102269,prior,5,0,11,7.0
2160285,102269,train,6,6,19,6.0
3382127,102323,prior,1,6,17,
728050,102323,prior,2,6,19,14.0
1572437,102323,prior,3,0,18,8.0
3229151,102323,prior,4,4,11,30.0
1086597,102323,test,5,1,15,11.0
460687,102408,prior,1,5,15,
2559547,102408,prior,2,5,17,7.0
158714,102408,prior,3,5,18,0.0
2811147,102408,prior,4,5,14,7.0
677933,102408,prior,5,5,16,7.0
2525478,102408,prior,6,5,16,0.0
3108054,102408,prior,7,5,17,7.0
1962429,102408,prior,8,5,17,0.0
2465486,102408,prior,9,5,16,7.0
2502179,102408,prior,10,5,18,0.0
1926613,102408,prior,11,5,16,7.0
1840684,102408,test,12,5,17,0.0
652325,102456,prior,1,3,10,
425087,102456,prior,2,1,0,19.0
86073,102456,prior,3,6,19,30.0
678306,102456,prior,4,4,10,19.0
2727463,102456,prior,5,2,18,5.0
2924122,102456,prior,6,5,14,3.0
1766477,102456,prior,7,1,14,3.0
2530597,102456,prior,8,5,10,4.0
116758,102456,prior,9,1,18,3.0
1794617,102456,prior,10,4,18,3.0
388530,102456,prior,11,2,18,12.0
2041583,102456,prior,12,1,15,6.0
1678602,102456,prior,13,2,12,8.0
2767216,102456,prior,14,1,15,20.0
3285944,102456,prior,15,1,14,7.0
878861,102456,prior,16,5,14,4.0
1120254,102456,prior,17,0,14,9.0
3225004,102456,prior,18,2,0,16.0
3111857,102456,prior,19,5,11,10.0
275663,102456,prior,20,2,13,4.0
631803,102456,prior,21,0,20,5.0
174282,102456,prior,22,6,17,6.0
979414,102456,prior,23,5,11,6.0
1526247,102456,prior,24,1,13,10.0
2460897,102456,prior,25,2,18,15.0
2090998,102456,prior,26,0,17,5.0
3215369,102456,prior,27,2,10,9.0
2711737,102456,prior,28,0,12,5.0
364398,102456,prior,29,1,11,15.0
2901919,102456,prior,30,5,18,4.0
569131,102456,prior,31,5,12,7.0
2779456,102456,prior,32,0,15,9.0
1705529,102456,prior,33,4,14,4.0
1453592,102456,prior,34,3,9,13.0
2915390,102456,prior,35,6,15,3.0
3114746,102456,prior,36,6,18,7.0
1974906,102456,prior,37,5,14,6.0
1259538,102456,prior,38,1,14,10.0
2011511,102456,train,39,0,8,6.0
182220,102465,prior,1,2,12,
1352237,102465,prior,2,0,13,5.0
607247,102465,prior,3,4,8,11.0
1415682,102465,prior,4,3,18,30.0
1680275,102465,prior,5,0,19,18.0
1625821,102465,prior,6,0,17,7.0
2417802,102465,prior,7,1,14,8.0
260868,102465,prior,8,0,16,6.0
368957,102465,prior,9,3,17,24.0
3328266,102465,prior,10,3,9,28.0
1652100,102465,prior,11,6,20,17.0
1409967,102465,prior,12,0,16,30.0
1594708,102465,prior,13,0,8,7.0
1586570,102465,prior,14,5,16,19.0
2395212,102465,prior,15,2,19,4.0
2036241,102465,prior,16,3,11,8.0
1844640,102465,prior,17,6,14,17.0
1396853,102465,prior,18,0,13,8.0
2319993,102465,prior,19,0,11,30.0
1306647,102465,prior,20,2,14,30.0
2980797,102465,train,21,3,8,29.0
2047323,102511,prior,1,0,17,
2457434,102511,prior,2,5,11,30.0
1747275,102511,prior,3,2,18,30.0
571048,102511,prior,4,5,12,30.0
637157,102511,prior,5,5,16,30.0
1253581,102511,test,6,5,12,30.0
1251478,102552,prior,1,2,8,
2862331,102552,prior,2,2,20,28.0
759937,102552,prior,3,0,8,30.0
2057498,102552,prior,4,6,23,30.0
2075678,102552,prior,5,3,17,30.0
668640,102552,train,6,6,16,3.0
680469,102816,prior,1,2,14,
2874809,102816,prior,2,3,9,15.0
3042842,102816,prior,3,1,7,26.0
522387,102816,prior,4,5,17,30.0
985750,102816,prior,5,5,16,28.0
1527333,102816,prior,6,1,10,30.0
923136,102816,train,7,1,10,30.0
243260,102974,prior,1,0,16,
518958,102974,prior,2,6,10,27.0
2707935,102974,prior,3,0,9,8.0
2052887,102974,prior,4,5,15,30.0
623163,102974,prior,5,5,9,21.0
1625635,102974,prior,6,4,11,30.0
1853,102974,prior,7,0,14,3.0
1883146,102974,prior,8,0,12,30.0
1067355,102974,prior,9,6,16,30.0
2622384,102974,train,10,1,15,16.0
129353,103010,prior,1,0,2,
725854,103010,prior,2,1,15,30.0
1783136,103010,prior,3,2,16,29.0
1953629,103010,prior,4,4,18,2.0
90267,103010,prior,5,4,16,7.0
1133573,103010,prior,6,5,19,8.0
1369451,103010,prior,7,3,18,5.0
2976342,103010,prior,8,0,3,18.0
3356783,103010,prior,9,4,16,11.0
2124087,103010,prior,10,5,12,15.0
994042,103010,prior,11,5,15,30.0
2570442,103010,prior,12,4,15,30.0
2668822,103010,prior,13,6,11,2.0
726248,103010,prior,14,5,11,6.0
2432742,103010,prior,15,5,14,7.0
3164744,103010,prior,16,3,18,12.0
745246,103010,prior,17,2,14,6.0
2567803,103010,prior,18,2,18,7.0
2725080,103010,prior,19,3,15,8.0
1371319,103010,prior,20,3,13,14.0
796992,103010,test,21,5,14,9.0
2737210,103347,prior,1,1,13,
2609624,103347,prior,2,3,18,16.0
1856606,103347,prior,3,1,19,30.0
481300,103347,prior,4,0,19,13.0
831309,103347,test,5,6,20,30.0
577192,103493,prior,1,3,10,
2846190,103493,prior,2,0,21,11.0
1497764,103493,prior,3,0,15,30.0
2063523,103493,test,4,1,8,30.0
37984,103516,prior,1,1,15,
1930135,103516,prior,2,1,14,7.0
1211249,103516,prior,3,3,13,2.0
512834,103516,prior,4,1,6,5.0
2611043,103516,prior,5,4,10,30.0
2645665,103516,prior,6,1,10,4.0
2551271,103516,prior,7,1,9,14.0
1857063,103516,prior,8,4,10,17.0
368287,103516,prior,9,2,17,12.0
3153028,103516,prior,10,1,22,13.0
533738,103516,prior,11,3,14,9.0
1851706,103516,prior,12,1,9,5.0
2776484,103516,prior,13,5,22,18.0
1801437,103516,prior,14,2,17,11.0
1717005,103516,prior,15,1,15,13.0
1117111,103516,prior,16,4,13,10.0
1771138,103516,prior,17,1,11,25.0
646280,103516,prior,18,1,11,21.0
192271,103516,prior,19,3,10,2.0
652346,103516,prior,20,3,10,0.0
2642039,103516,prior,21,2,13,20.0
2926406,103516,prior,22,5,15,30.0
2202495,103516,prior,23,1,17,10.0
3165951,103516,prior,24,6,17,30.0
1248349,103516,test,25,3,16,4.0
926251,103744,prior,1,1,22,
2962443,103744,prior,2,5,17,4.0
2450143,103744,prior,3,3,17,5.0
3376081,103744,prior,4,0,18,4.0
353662,103744,prior,5,0,9,7.0
3097765,103744,prior,6,5,19,12.0
151561,103744,prior,7,1,17,3.0
862729,103744,prior,8,6,15,5.0
2631150,103744,prior,9,3,16,11.0
2230727,103744,prior,10,3,10,7.0
2288049,103744,prior,11,0,18,4.0
2617885,103744,prior,12,6,15,6.0
3109357,103744,prior,13,5,13,6.0
3206504,103744,prior,14,2,20,30.0
893899,103744,prior,15,3,11,22.0
3301871,103744,prior,16,6,8,24.0
6938,103744,prior,17,3,16,11.0
486632,103744,prior,18,4,18,22.0
1917051,103744,prior,19,4,10,28.0
2826265,103744,prior,20,4,14,21.0
1660260,103744,prior,21,5,19,22.0
1401193,103744,prior,22,5,8,30.0
1849709,103744,test,23,6,22,30.0
2263049,103784,prior,1,0,10,
3017908,103784,prior,2,4,9,11.0
3319393,103784,prior,3,3,9,27.0
2088675,103784,prior,4,1,7,12.0
2787565,103784,prior,5,1,8,0.0
1107833,103784,prior,6,3,6,9.0
2011442,103784,prior,7,4,9,8.0
832222,103784,prior,8,0,13,3.0
2519337,103784,prior,9,0,14,0.0
983301,103784,prior,10,1,18,15.0
2640108,103784,prior,11,4,17,10.0
67902,103784,prior,12,0,18,30.0
517497,103784,prior,13,1,6,8.0
809581,103784,prior,14,0,15,30.0
2321429,103784,prior,15,5,9,19.0
2878404,103784,train,16,2,11,30.0
977488,103786,prior,1,5,13,
2679128,103786,prior,2,2,15,11.0
999540,103786,prior,3,2,11,7.0
1270323,103786,prior,4,4,9,9.0
2209919,103786,prior,5,6,11,2.0
1820670,103786,prior,6,3,11,4.0
2571063,103786,prior,7,6,11,3.0
2417897,103786,prior,8,4,11,5.0
3003389,103786,prior,9,5,9,8.0
2759001,103786,prior,10,6,14,8.0
2894021,103786,prior,11,6,11,7.0
3198757,103786,prior,12,3,12,11.0
3415393,103786,prior,13,6,14,3.0
1981846,103786,prior,14,2,10,30.0
1773180,103786,prior,15,3,11,1.0
356291,103786,prior,16,3,10,14.0
2654509,103786,prior,17,2,9,6.0
1054423,103786,prior,18,0,9,5.0
2681095,103786,prior,19,4,14,18.0
2507264,103786,prior,20,4,10,7.0
1572451,103786,train,21,1,11,18.0
914492,103789,prior,1,3,13,
1020022,103789,prior,2,0,7,11.0
2161840,103789,prior,3,0,13,14.0
2743664,103789,prior,4,5,9,5.0
2802546,103789,train,5,5,10,30.0
180346,103825,prior,1,6,11,
139769,103825,prior,2,2,18,17.0
1465700,103825,prior,3,1,10,20.0
2950543,103825,prior,4,2,17,15.0
238244,103825,prior,5,0,0,19.0
578005,103825,prior,6,4,19,25.0
2716808,103825,prior,7,6,7,30.0
2774334,103825,prior,8,0,9,15.0
2364395,103825,prior,9,6,7,13.0
1976469,103825,prior,10,3,20,18.0
652385,103825,prior,11,0,16,11.0
1299713,103825,prior,12,6,9,13.0
223510,103825,train,13,6,9,14.0
920273,103848,prior,1,6,16,
2857314,103848,prior,2,6,9,7.0
583458,103848,prior,3,5,22,6.0
2350124,103848,test,4,2,22,30.0
3213162,103911,prior,1,0,10,
646296,103911,prior,2,5,18,30.0
1935475,103911,prior,3,2,8,30.0
1676184,103911,prior,4,2,16,0.0
3345484,103911,train,5,3,16,30.0
246021,104023,prior,1,4,10,
3007214,104023,prior,2,4,14,30.0
3114914,104023,prior,3,3,15,30.0
284774,104023,train,4,3,8,28.0
3110102,104037,prior,1,0,15,
2755279,104037,prior,2,3,16,10.0
3320230,104037,prior,3,4,18,8.0
2748338,104037,prior,4,6,11,2.0
2289016,104037,prior,5,2,18,30.0
1904123,104037,prior,6,3,16,30.0
1148262,104037,prior,7,4,17,8.0
958110,104037,prior,8,3,17,6.0
3412179,104037,prior,9,5,17,2.0
1904317,104037,prior,10,5,18,30.0
356067,104037,prior,11,2,18,11.0
3102470,104037,prior,12,4,17,30.0
3248910,104037,prior,13,2,14,30.0
142566,104037,prior,14,5,19,3.0
2846897,104037,prior,15,4,14,6.0
2869935,104037,prior,16,1,18,4.0
1716120,104037,prior,17,2,16,8.0
1789527,104037,prior,18,5,17,17.0
3310196,104037,prior,19,2,18,30.0
1194090,104037,prior,20,6,18,11.0
1214304,104037,prior,21,5,19,13.0
2916309,104037,test,22,3,10,12.0
2520478,104059,prior,1,0,12,
3160277,104059,prior,2,6,8,6.0
1793007,104059,prior,3,0,11,29.0
3155648,104059,prior,4,6,12,20.0
2828937,104059,prior,5,4,15,26.0
1045437,104059,prior,6,0,15,3.0
1610141,104059,prior,7,6,12,13.0
2564811,104059,prior,8,4,17,12.0
2648688,104059,prior,9,4,8,7.0
60073,104059,prior,10,6,16,9.0
161842,104059,prior,11,0,16,22.0
3233183,104059,prior,12,3,15,10.0
850378,104059,prior,13,2,16,20.0
9269,104059,prior,14,6,11,30.0
2386868,104059,prior,15,4,12,30.0
677995,104059,test,16,6,11,30.0
333861,104087,prior,1,3,10,
1316784,104087,prior,2,4,13,30.0
1704139,104087,prior,3,0,18,30.0
2573837,104087,prior,4,6,12,13.0
954232,104087,train,5,6,19,30.0
199530,104097,prior,1,2,17,
505593,104097,prior,2,4,16,2.0
1134910,104097,prior,3,3,15,30.0
1753720,104097,train,4,5,16,2.0
2018684,104167,prior,1,4,15,
2543358,104167,prior,2,3,16,6.0
2272996,104167,prior,3,6,16,10.0
1099370,104167,prior,4,4,15,5.0
2566373,104167,prior,5,3,13,20.0
3024828,104167,prior,6,6,12,10.0
2654939,104167,prior,7,0,12,15.0
3068623,104167,prior,8,6,9,20.0
3009357,104167,prior,9,0,14,8.0
1519482,104167,prior,10,6,21,20.0
415989,104167,prior,11,5,10,13.0
2081823,104167,prior,12,0,11,30.0
3176237,104167,prior,13,6,8,20.0
1422736,104167,prior,14,6,14,14.0
3402354,104167,prior,15,0,8,15.0
1870997,104167,prior,16,5,22,5.0
225278,104167,prior,17,6,10,15.0
2158988,104167,prior,18,2,15,17.0
262541,104167,train,19,5,22,17.0
2430122,104172,prior,1,6,3,
1875399,104172,prior,2,2,15,17.0
813643,104172,prior,3,2,6,7.0
236001,104172,prior,4,3,21,8.0
1471590,104172,prior,5,6,17,10.0
1948083,104172,prior,6,2,13,17.0
3234730,104172,prior,7,1,19,13.0
2527021,104172,prior,8,1,1,21.0
1848359,104172,prior,9,4,21,10.0
666000,104172,prior,10,1,18,18.0
473550,104172,prior,11,5,1,18.0
1571726,104172,prior,12,6,19,15.0
644187,104172,prior,13,1,20,23.0
3317945,104172,prior,14,6,20,12.0
2185173,104172,prior,15,1,20,16.0
1679332,104172,prior,16,6,16,30.0
1724755,104172,prior,17,1,18,2.0
2842847,104172,prior,18,6,18,12.0
1158866,104172,prior,19,6,19,0.0
471896,104172,prior,20,3,18,11.0
2471927,104172,prior,21,1,20,12.0
867636,104172,prior,22,4,18,24.0
450579,104172,prior,23,0,23,17.0
120942,104172,prior,24,4,18,4.0
994715,104172,prior,25,4,22,7.0
2630944,104172,prior,26,1,19,11.0
1364261,104172,train,27,0,4,13.0
798363,104225,prior,1,6,12,
2266929,104225,prior,2,6,10,30.0
1635461,104225,prior,3,3,10,30.0
1652929,104225,prior,4,0,19,11.0
1908943,104225,prior,5,6,11,30.0
1564657,104225,prior,6,3,21,18.0
2124301,104225,prior,7,6,8,10.0
1494631,104225,prior,8,3,14,30.0
2033613,104225,prior,9,6,8,24.0
2303729,104225,prior,10,3,16,30.0
2859680,104225,prior,11,6,9,17.0
949412,104225,train,12,0,8,30.0
217717,104241,prior,1,6,13,
3064295,104241,prior,2,6,16,7.0
2421989,104241,prior,3,6,16,0.0
1241483,104241,prior,4,3,13,4.0
58977,104241,prior,5,0,20,11.0
2446222,104241,prior,6,6,23,13.0
2406813,104241,prior,7,1,19,16.0
3346916,104241,prior,8,1,12,7.0
139266,104241,prior,9,5,14,11.0
2207056,104241,prior,10,2,12,4.0
2432410,104241,train,11,4,23,16.0
3282367,104256,prior,1,0,20,
398151,104256,prior,2,5,9,5.0
174501,104256,prior,3,2,20,4.0
2557556,104256,prior,4,0,7,5.0
88455,104256,prior,5,0,21,7.0
1265729,104256,prior,6,1,16,1.0
2074736,104256,prior,7,4,9,3.0
2740240,104256,prior,8,1,16,4.0
1287217,104256,prior,9,0,20,13.0
94829,104256,prior,10,1,21,8.0
2311652,104256,prior,11,5,9,4.0
313205,104256,prior,12,3,20,5.0
1315866,104256,prior,13,0,10,4.0
1811069,104256,prior,14,1,9,1.0
2930571,104256,prior,15,1,21,7.0
1531067,104256,prior,16,2,9,8.0
2574460,104256,prior,17,0,15,26.0
3245613,104256,prior,18,4,21,4.0
1393550,104256,prior,19,6,21,9.0
1500521,104256,prior,20,4,9,5.0
1787232,104256,prior,21,3,14,6.0
2335959,104256,prior,22,2,9,6.0
1033390,104256,prior,23,0,9,5.0
2471889,104256,prior,24,1,21,1.0
2193168,104256,prior,25,0,21,6.0
2454505,104256,prior,26,5,15,5.0
1822232,104256,prior,27,5,12,7.0
685094,104256,prior,28,0,20,9.0
908926,104256,prior,29,5,14,12.0
449696,104256,prior,30,5,17,7.0
1591938,104256,prior,31,3,21,5.0
3340750,104256,prior,32,0,21,4.0
2440446,104256,prior,33,4,13,11.0
356606,104256,prior,34,1,16,4.0
1345875,104256,prior,35,4,10,10.0
2285994,104256,prior,36,1,21,4.0
2812197,104256,prior,37,5,0,4.0
2279750,104256,prior,38,1,14,3.0
819262,104256,prior,39,0,20,6.0
589946,104256,prior,40,1,21,15.0
872580,104256,prior,41,1,10,14.0
1468146,104256,prior,42,4,23,10.0
2498934,104256,prior,43,1,13,11.0
1592678,104256,prior,44,5,22,18.0
1024109,104256,prior,45,4,22,6.0
2904912,104256,prior,46,0,15,10.0
3398035,104256,prior,47,4,15,4.0
801257,104256,prior,48,2,21,5.0
2722093,104256,prior,49,1,10,6.0
1171670,104256,prior,50,1,10,14.0
259589,104256,train,51,1,10,14.0
496112,104276,prior,1,5,18,
2419250,104276,prior,2,5,22,14.0
925903,104276,prior,3,5,17,14.0
478086,104276,prior,4,0,10,30.0
1114810,104276,train,5,6,11,6.0
375403,104296,prior,1,6,18,
1402473,104296,prior,2,6,15,21.0
1736018,104296,prior,3,2,11,30.0
1747598,104296,prior,4,5,14,24.0
1800423,104296,prior,5,3,13,5.0
3357162,104296,prior,6,1,9,30.0
2326825,104296,prior,7,0,10,30.0
140198,104296,prior,8,4,13,11.0
2962417,104296,prior,9,4,16,21.0
929980,104296,prior,10,4,16,30.0
809079,104296,prior,11,0,9,3.0
453698,104296,prior,12,2,15,2.0
2211757,104296,test,13,4,15,2.0
1285671,104299,prior,1,1,15,
1705875,104299,prior,2,1,23,21.0
2171268,104299,prior,3,2,13,29.0
1456159,104299,prior,4,6,16,30.0
739437,104299,prior,5,0,19,22.0
2239782,104299,prior,6,2,22,30.0
2176071,104299,prior,7,0,16,30.0
2672009,104299,prior,8,4,11,4.0
961679,104299,prior,9,2,20,19.0
2770791,104299,test,10,0,16,30.0
272771,104363,prior,1,2,13,
699505,104363,prior,2,3,1,15.0
3031107,104363,prior,3,3,15,21.0
2038640,104363,prior,4,5,0,30.0
1888932,104363,prior,5,1,23,30.0
21053,104363,prior,6,3,22,30.0
768591,104363,train,7,3,13,7.0
1129818,104393,prior,1,6,18,
1843384,104393,prior,2,6,14,7.0
2998728,104393,prior,3,1,9,30.0
883249,104393,prior,4,3,21,30.0
3032603,104393,prior,5,1,18,12.0
2724416,104393,prior,6,2,19,15.0
1402843,104393,prior,7,1,20,20.0
82774,104393,prior,8,6,14,19.0
2618281,104393,prior,9,4,19,30.0
3287235,104393,prior,10,2,9,19.0
527464,104393,prior,11,6,12,11.0
67262,104393,prior,12,3,9,18.0
223534,104393,test,13,0,19,11.0
814760,104401,prior,1,5,12,
213922,104401,prior,2,5,20,7.0
2008045,104401,prior,3,0,18,9.0
3305934,104401,prior,4,6,18,30.0
2130994,104401,prior,5,6,20,7.0
1602245,104401,prior,6,6,8,21.0
419609,104401,prior,7,6,21,21.0
2502539,104401,prior,8,2,15,30.0
3040058,104401,prior,9,4,19,30.0
2828163,104401,prior,10,0,14,30.0
3063469,104401,test,11,5,13,12.0
493139,104463,prior,1,6,12,
1553203,104463,prior,2,1,17,2.0
501621,104463,prior,3,4,17,3.0
2152271,104463,prior,4,0,16,3.0
144266,104463,prior,5,1,9,8.0
2834897,104463,prior,6,3,14,2.0
682818,104463,prior,7,0,22,4.0
3397005,104463,prior,8,5,16,5.0
2787858,104463,prior,9,2,16,4.0
2895943,104463,prior,10,6,8,4.0
2195931,104463,prior,11,5,7,6.0
49464,104463,prior,12,4,17,6.0
88232,104463,prior,13,3,6,6.0
114949,104463,prior,14,6,17,10.0
1114835,104463,prior,15,3,20,4.0
1352148,104463,prior,16,3,17,7.0
1880700,104463,prior,17,3,9,7.0
2784425,104463,prior,18,0,15,4.0
2732420,104463,prior,19,5,19,5.0
1417108,104463,prior,20,3,5,5.0
18129,104463,prior,21,5,17,2.0
1356677,104463,prior,22,2,17,4.0
2936450,104463,prior,23,6,10,4.0
548364,104463,prior,24,1,7,2.0
434068,104463,prior,25,1,16,7.0
2607032,104463,prior,26,4,6,3.0
1128622,104463,prior,27,6,8,2.0
3195717,104463,prior,28,2,16,3.0
903458,104463,prior,29,5,16,3.0
1008955,104463,prior,30,3,16,5.0
2434010,104463,prior,31,5,7,2.0
628849,104463,prior,32,3,5,5.0
2093233,104463,train,33,6,8,3.0
1117531,104468,prior,1,0,17,
2287295,104468,prior,2,1,12,30.0
2453881,104468,prior,3,1,12,30.0
2243815,104468,prior,4,0,17,6.0
2327692,104468,prior,5,1,13,15.0
2098813,104468,prior,6,1,9,14.0
1116476,104468,prior,7,3,13,30.0
3007291,104468,train,8,0,15,30.0
1764788,104481,prior,1,3,8,
1367758,104481,prior,2,1,14,19.0
54812,104481,prior,3,0,22,6.0
2532462,104481,prior,4,1,8,8.0
193517,104481,prior,5,1,23,21.0
2713455,104481,prior,6,2,7,15.0
443808,104481,prior,7,3,7,15.0
233988,104481,prior,8,2,8,30.0
696448,104481,prior,9,0,21,5.0
3045249,104481,prior,10,0,22,7.0
461638,104481,prior,11,0,20,7.0
906692,104481,prior,12,0,21,7.0
2058620,104481,prior,13,0,20,7.0
956871,104481,prior,14,1,7,8.0
1055596,104481,prior,15,5,7,4.0
3345141,104481,prior,16,3,3,5.0
2103928,104481,prior,17,1,7,5.0
555211,104481,prior,18,1,7,7.0
260445,104481,prior,19,1,6,7.0
362994,104481,prior,20,1,8,7.0
1491223,104481,prior,21,1,21,7.0
2732256,104481,prior,22,1,7,14.0
2715649,104481,prior,23,2,7,8.0
2631639,104481,prior,24,4,11,9.0
2433245,104481,prior,25,0,10,3.0
1534344,104481,prior,26,4,8,18.0
635700,104481,prior,27,0,22,3.0
74229,104481,prior,28,1,20,8.0
2716161,104481,prior,29,1,7,7.0
252132,104481,prior,30,1,7,7.0
2959813,104481,prior,31,3,22,9.0
1991274,104481,prior,32,1,10,12.0
316969,104481,prior,33,1,8,7.0
1404707,104481,prior,34,3,21,9.0
476933,104481,prior,35,3,21,7.0
1257483,104481,prior,36,3,21,7.0
3260852,104481,train,37,5,11,9.0
1751338,104558,prior,1,6,18,
580263,104558,prior,2,1,18,2.0
784293,104558,prior,3,2,16,29.0
1463034,104558,prior,4,3,15,30.0
3243718,104558,prior,5,1,18,5.0
2292706,104558,prior,6,5,15,25.0
1149131,104558,prior,7,1,21,3.0
1637678,104558,test,8,4,17,30.0
2322535,104569,prior,1,0,12,
42071,104569,prior,2,5,11,5.0
3281539,104569,prior,3,0,13,9.0
3389280,104569,prior,4,0,17,14.0
1784538,104569,prior,5,0,15,14.0
1848683,104569,prior,6,5,16,12.0
2437471,104569,prior,7,0,14,9.0
2551354,104569,prior,8,6,17,6.0
2081139,104569,prior,9,0,11,8.0
812081,104569,prior,10,1,12,8.0
3296562,104569,prior,11,0,12,13.0
1584346,104569,prior,12,3,18,10.0
2525338,104569,prior,13,3,17,14.0
2436068,104569,prior,14,6,14,3.0
2274506,104569,prior,15,6,12,7.0
1504590,104569,prior,16,4,13,5.0
1384401,104569,prior,17,6,12,9.0
1147098,104569,prior,18,0,19,8.0
222653,104569,prior,19,5,15,19.0
2113040,104569,prior,20,0,15,9.0
2572333,104569,prior,21,1,17,8.0
1486680,104569,prior,22,0,14,6.0
141377,104569,prior,23,0,17,21.0
2446561,104569,prior,24,0,17,7.0
2151044,104569,prior,25,4,17,4.0
1190102,104569,prior,26,2,15,5.0
941983,104569,prior,27,3,13,8.0
595339,104569,test,28,2,16,30.0
2623860,104575,prior,1,0,10,
964757,104575,prior,2,1,10,15.0
2722269,104575,prior,3,0,15,20.0
3140366,104575,prior,4,6,17,13.0
740505,104575,prior,5,4,9,30.0
438081,104575,prior,6,4,18,30.0
2632729,104575,prior,7,4,9,30.0
470788,104575,prior,8,4,8,14.0
2728106,104575,train,9,2,12,30.0
434003,104587,prior,1,5,14,
2979804,104587,prior,2,0,13,30.0
2953651,104587,prior,3,3,8,10.0
1154319,104587,prior,4,5,10,30.0
2177095,104587,prior,5,1,14,30.0
1997793,104587,test,6,0,14,30.0
1365556,104590,prior,1,0,7,
973639,104590,prior,2,6,7,6.0
896459,104590,prior,3,5,21,13.0
3019765,104590,prior,4,6,12,15.0
1466200,104590,prior,5,0,17,8.0
2395027,104590,prior,6,6,8,6.0
1107720,104590,prior,7,5,9,27.0
1163580,104590,prior,8,6,8,8.0
2514494,104590,train,9,0,9,8.0
1698668,104633,prior,1,6,8,
2283186,104633,prior,2,2,9,3.0
2786306,104633,prior,3,6,9,30.0
1014076,104633,prior,4,0,9,30.0
1359088,104633,prior,5,6,12,30.0
1555089,104633,prior,6,5,12,20.0
627479,104633,prior,7,5,14,0.0
1001994,104633,prior,8,3,9,12.0
2443033,104633,prior,9,6,13,3.0
536194,104633,prior,10,3,19,4.0
82890,104633,train,11,0,9,4.0
858958,104653,prior,1,2,16,
265294,104653,prior,2,3,19,30.0
