order_id,product_id,add_to_cart_order,reordered
1676667,43889,6,0
1676667,31618,7,1
1676667,22451,8,0
1676667,43086,9,1
1676667,43234,10,1
1676667,47626,11,0
1676667,34166,12,0
1676903,30391,1,1
1676903,47209,2,1
1676903,47626,3,1
1676903,1244,4,1
1676903,18078,5,1
1676903,2295,6,1
1676903,43768,7,1
1676903,26209,8,0
1676903,7916,9,1
1677682,33198,1,1
1677682,28156,2,1
1677682,44987,3,0
1677682,4005,4,0
1677682,44461,5,0
1677682,49097,6,0
1677682,40380,7,0
1677682,13807,8,0
1677682,17163,9,1
1679849,49496,1,1
1679849,48129,2,1
1679849,33664,3,1
1679849,45064,4,1
1679849,34234,5,1
1679849,9076,6,1
1679849,26985,7,1
1679849,24816,8,1
1679849,42004,9,1
1679849,17122,10,1
1679849,46479,11,1
1679849,14161,12,1
1679849,26348,13,1
1679849,21938,14,1
1679849,6073,15,1
1679849,26604,16,1
1679849,25890,17,1
1679849,26172,18,1
1679849,21024,19,0
1679849,16797,20,1
1679849,3808,21,1
1679849,39693,22,1
1679849,45226,23,1
1679849,31365,24,0
1679849,23592,25,0
1679849,25232,26,1
1679849,5097,27,1
1679849,48205,28,1
1679849,5845,29,0
1679849,20580,30,0
1679849,8424,31,0
1679849,36219,32,0
1679849,34550,33,0
1679849,1875,34,0
1679849,4006,35,0
1684202,48745,1,1
1684202,43789,2,1
1684202,24964,3,1
1684202,24363,4,1
1684202,20084,5,0
1684202,47042,6,1
1684202,1253,7,0
1688310,196,1,1
1688310,41276,2,1
1690794,48339,1,0
1690794,1516,2,1
1690794,46047,3,0
1690794,24255,4,0
1690886,12016,1,1
1690886,43122,2,1
1690886,12575,3,1
1690886,32230,4,1
1690886,12980,5,1
1691304,37335,1,1
1691304,48210,2,1
1691304,18288,3,1
1691304,49095,4,1
1691304,45007,5,1
1691304,8467,6,1
1691304,365,7,1
1691304,16142,8,1
1691304,5652,9,0
1691304,8424,10,0
1691304,27086,11,1
1693712,34229,1,0
1693712,15647,2,0
1693712,31248,3,0
1693712,24852,4,1
1693712,28191,5,1
1693712,30849,6,1
1695597,48702,1,1
1695597,35752,2,1
1695597,31506,3,1
1695597,38444,4,1
1695597,5077,5,1
1695597,33065,6,1
1695597,24852,7,1
1695597,25146,8,1
1695597,29487,9,1
1695597,12341,10,1
1695597,3146,11,1
1695597,648,12,1
1696131,34005,1,1
1696131,9076,2,1
1696131,14715,3,1
1696131,21195,4,1
1696131,38928,5,0
1698398,31086,1,1
1698398,27845,2,1
1698398,45066,3,0
1698398,13646,4,0
1701016,8174,1,1
1701016,44636,2,1
1701016,13176,3,1
1701016,35535,4,1
1701016,47766,5,1
1701016,41950,6,1
1701016,30489,7,1
1701016,11250,8,1
1701016,13535,9,0
1701016,8518,10,1
1701016,22935,11,0
1701016,26209,12,1
1701016,5876,13,1
1701016,45063,14,1
1701016,28289,15,1
1701016,43086,16,1
1701016,35547,17,1
1701016,24838,18,1
1701016,29238,19,1
1701016,31461,20,1
1701842,47954,1,1
1701842,42887,2,1
1701842,21333,3,1
1701842,31564,4,0
1701842,36772,5,0
1701842,6343,6,0
1701842,48226,7,1
1701842,24732,8,1
1701842,18599,9,0
1701842,27548,10,1
1701842,21849,11,0
1701842,33379,12,0
1701842,45064,13,0
1701842,7443,14,1
1701842,17744,15,1
1702661,11520,1,1
1702661,41950,2,1
1702661,47766,3,1
1702661,13176,4,1
1702661,39475,5,1
1702661,46820,6,1
1702661,10504,7,1
1702661,36848,8,1
1702661,21019,9,1
1702661,37675,10,1
1702661,26897,11,1
1702661,32299,12,1
1702661,2597,13,1
1702661,31506,14,1
1702661,47651,15,0
1702661,5991,16,0
1702661,27521,17,0
1702661,32640,18,0
1706435,47107,1,0
1706435,37247,2,0
1706435,19356,3,0
1706435,19893,4,0
1706435,27175,5,0
1706435,3413,6,1
1706435,3318,7,1
1706693,4576,1,0
1706693,40986,2,0
1706693,49655,3,0
1706693,33636,4,0
1706693,24706,5,0
1706693,94,6,0
1706693,45767,7,0
1706693,14386,8,0
1706693,20382,9,0
1706693,24385,10,0
1709540,34050,1,1
1709540,4920,2,1
1709540,5824,3,1
1709540,181,4,1
1709540,22017,5,1
1709540,47626,6,1
1709540,24852,7,1
1709540,32915,8,1
1709540,46842,9,1
1709540,19800,10,1
1709540,9387,11,1
1709540,17795,12,0
1709540,28635,13,0
1709540,37565,14,1
1709540,31210,15,1
1709540,46897,16,0
1709540,34110,17,0
1709540,2079,18,0
1709540,2848,19,1
1709540,4006,20,0
1709540,14780,21,0
1709540,48348,22,0
1709540,4635,23,1
1709540,40177,24,0
1709540,30502,25,1
1709540,1062,26,0
1709540,39993,27,0
1709540,7678,28,0
1711546,35914,1,1
1711546,13176,2,1
1711546,5385,3,1
1711546,19057,4,1
1711546,2717,5,1
1711546,15872,6,1
1711546,14999,7,0
1711546,27966,8,1
1711546,43772,9,0
1711546,43961,10,0
1711546,29553,11,0
1711546,31683,12,1
1711546,5748,13,1
1711546,9755,14,0
1711546,44570,15,1
1711546,47766,16,0
1711546,25691,17,0
1711546,378,18,0
1711546,31506,19,0
1712121,24852,1,1
1712121,32330,2,1
1712121,15595,3,1
1712121,30066,4,1
1712121,9558,5,1
1712121,23909,6,1
1712121,9387,7,1
1712121,6046,8,1
1712121,39275,9,0
1712121,15424,10,0
1712121,43371,11,0
1712121,30620,12,0
1712121,17341,13,1
1712121,5782,14,0
1712142,18292,1,1
1712142,940,2,1
1712363,37919,1,1
1713497,36865,1,1
1713497,13263,2,1
1713497,29487,3,1
1713497,32303,4,1
1713497,8309,5,1
1713497,11448,6,1
1713497,4605,7,1
1713497,46654,8,1
1713497,31717,9,1
1713497,26209,10,1
1713497,6104,11,1
1713497,16965,12,1
1713497,21903,13,0
1714617,49318,1,1
1714617,20072,2,1
1714617,9618,3,1
1714617,43445,4,0
1714617,32557,5,0
1714617,4697,6,1
1714617,29555,7,1
1714617,10121,8,1
1714617,44229,9,1
1714617,22963,10,0
1714617,39928,11,1
1714617,35898,12,0
1714617,11250,13,0
1714617,23919,14,0
1714617,49,15,0
1714617,28769,16,0
1714617,40878,17,0
1714983,8197,1,1
1714983,5144,2,1
1714983,23282,3,1
1714983,12492,4,0
1714983,651,5,1
1714983,25355,6,0
1714983,8490,7,0
1714983,26131,8,0
1714983,11374,9,0
1714983,16083,10,1
1716025,11520,1,1
1716025,21137,2,1
1716025,33055,3,1
1716025,46584,4,0
1716025,23763,5,0
1716025,19691,6,0
1716025,38400,7,0
1716025,45763,8,1
1716344,13045,1,0
1716344,40941,2,0
1716344,21936,3,0
1716344,21903,4,1
1716344,8518,5,0
1716344,5450,6,1
1716344,15083,7,0
1716344,212,8,0
1716344,11777,9,1
1716344,24852,10,1
1716344,48628,11,0
1716344,8671,12,0
1716344,12299,13,0
1716344,21137,14,1
1716344,15070,15,0
1716344,36835,16,0
1716344,21607,17,1
1716344,40180,18,0
1716344,20285,19,0
1716344,12276,20,0
1717578,22046,1,1
1719096,39415,1,0
1719096,33401,2,1
1719096,23165,3,0
1719096,47766,4,1
1719096,5025,5,1
1719096,39928,6,0
1719096,39475,7,1
1719096,21137,8,1
1719096,13176,9,1
1719096,26346,10,1
1719096,10017,11,1
1719096,20114,12,0
1719096,42342,13,1
1719096,32442,14,1
1719096,32486,15,1
1719096,48885,16,0
1719096,12419,17,0
1719096,5912,18,0
1719096,45007,19,1
1720258,45066,1,1
1720258,24841,2,1
1720258,46496,3,1
1720258,20899,4,1
1720258,21137,5,1
1720258,31040,6,1
1720258,43961,7,1
1720258,12144,8,1
1720258,37158,9,0
1720258,1511,10,1
1720258,42356,11,0
1721287,45483,1,1
1721287,41120,2,1
1721287,29487,3,1
1721287,47766,4,1
1721287,5583,5,1
1721287,26432,6,0
1721287,48370,7,1
1721326,39812,1,0
1721326,36735,2,0
1721326,40706,3,1
1721326,27521,4,1
1721326,8277,5,1
1722064,32478,1,1
1724891,13263,1,1
1724891,28465,2,1
1724891,45013,3,1
1724891,38777,4,1
1724891,28278,5,1
1724891,42736,6,1
1724891,34243,7,1
1724891,8021,8,1
1724891,27454,9,1
1724891,47500,10,0
1724891,24852,11,0
1724891,16797,12,1
1724891,8277,13,0
1724891,22825,14,0
1724891,9681,15,0
1724891,9864,16,0
1724891,31970,17,0
1724891,46206,18,0
1726396,49235,1,1
1726396,27548,2,0
1726396,45066,3,1
1726396,9076,4,1
1726396,9210,5,1
1726396,8193,6,1
1728768,7070,1,0
1728768,47209,2,0
1728768,34480,3,0
1728768,13166,4,1
1728768,33572,5,1
1728768,32655,6,1
1728768,5077,7,1
1728768,4656,8,0
1728768,41290,9,1
1728768,38890,10,0
1728768,39394,11,0
1730533,32655,1,1
1730533,44910,2,1
1730533,38557,3,0
1730533,13176,4,1
1730533,27966,5,0
1730533,48395,6,1
1730533,41844,7,0
1730533,36717,8,1
1731351,5450,1,1
1731351,5479,2,1
1731351,36929,3,1
1731351,2716,4,0
1731351,35951,5,1
1731351,30563,6,0
1731351,15697,7,0
1731351,16398,8,1
1731351,3835,9,1
1731351,26047,10,1
1731351,37646,11,1
1731351,21903,12,1
1731351,35851,13,1
1731351,34335,14,0
1731351,36550,15,1
1731351,17526,16,0
1731351,38118,17,0
1731351,40604,18,1
1731351,42609,19,0
1731351,7139,20,1
1731351,2864,21,0
1731351,44349,22,0
1731351,8056,23,0
1731351,34262,24,0
1731351,22721,25,0
1731351,3481,26,0
1731351,30391,27,1
1731351,22594,28,1
1731351,24838,29,1
1731351,42617,30,1
1731351,29600,31,0
1731692,35670,1,1
1731692,27104,2,1
1731692,5539,3,1
1731692,19057,4,1
1731767,196,1,1
1731767,14252,2,1
1731767,33198,3,1
1731767,1398,4,1
1732057,4895,1,1
1732057,1154,2,1
1732057,28296,3,1
1732057,21011,4,0
1732057,24097,5,0
1732057,36086,6,0
1732057,45541,7,0
1732057,33846,8,1
1732057,13284,9,0
1732057,33671,10,1
1732057,24852,11,1
1732057,14704,12,0
1732057,21137,13,0
1732910,41624,1,1
1732910,38360,2,0
1732910,28373,3,1
1732910,41149,4,1
1732910,40706,5,1
1732910,8518,6,1
1732910,45007,7,1
1732910,7206,8,0
1732910,40604,9,1
1732910,27241,10,1
1732910,31506,11,1
1732945,432,1,1
1732945,14874,2,1
1732945,8872,3,1
1732945,18660,4,0
1732945,13802,5,0
1732945,5450,6,0
1734377,24852,1,1
1734377,37173,2,1
1734377,44765,3,1
1734377,47766,4,1
1734377,14218,5,0
1734377,16349,6,1
1734377,4605,7,1
1734377,45066,8,1
1734377,8518,9,0
1734377,32864,10,1
1734377,29487,11,0
1734377,24954,12,1
1734377,18926,13,1
1734377,21887,14,0
1734377,26604,15,0
1734377,3957,16,0
1734377,5306,17,0
1734377,36070,18,0
1734377,47626,19,0
1734377,41149,20,0
1734377,26790,21,0
1734377,45311,22,0
1735026,10749,1,1
1735026,30480,2,1
1735026,21009,3,1
1735026,21057,4,1
1735026,25890,5,1
1735026,8424,6,1
1735026,13176,7,1
1735026,42828,8,1
1735026,49235,9,1
1735026,17122,10,1
1735026,48679,11,1
1735026,45123,12,1
1735026,48395,13,1
1735026,10112,14,1
1735026,20574,15,1
1735026,36724,16,1
1735026,34448,17,0
1735026,2130,18,0
1735026,12144,19,0
1735026,42701,20,0
1735277,3583,1,1
1735277,24852,2,1
1735277,1158,3,1
1735277,40545,4,0
1735277,46802,5,1
1735277,9390,6,0
1738998,27966,1,1
1738998,46575,2,1
1738998,24561,3,1
1738998,48287,4,1
1738998,15852,5,0
1738998,29690,6,1
1738998,44533,7,0
1738998,1447,8,0
1738998,23768,9,0
1738998,28842,10,0
1738998,26209,11,0
1738998,23233,12,1
1739669,34126,1,1
1739669,6873,2,1
1739669,1468,3,1
1739669,17794,4,1
1739669,49072,5,1
1739669,6628,6,0
1739669,37524,7,0
1739669,5578,8,1
1739669,43014,9,0
1739669,35140,10,1
1739669,43598,11,0
1739669,31894,12,0
1739669,4655,13,1
1739669,23622,14,1
1741230,11985,1,1
1741230,32478,2,1
1741230,42633,3,0
1741230,32303,4,0
1741230,16850,5,0
1741230,28441,6,1
1741230,5077,7,1
1741230,2064,8,0
1741230,12959,9,0
1745235,13176,1,1
1745235,16283,2,1
1745235,8048,3,1
1745235,8571,4,1
1745235,7862,5,0
1745235,14444,6,1
1745235,31759,7,0
1745235,6184,8,0
1745235,12341,9,1
1745235,42265,10,0
1745235,13424,11,0
1745235,43721,12,0
1745499,24852,1,1
1745499,38739,2,0
1745499,4605,3,1
1745499,15100,4,0
1745499,40136,5,0
1745499,17872,6,0
1745499,10387,7,0
1745499,27360,8,0
1745499,40332,9,1
1745499,18027,10,0
1745499,16953,11,0
1745499,40897,12,0
1745499,25985,13,1
1745499,10819,14,0
1745499,43018,15,0
1745499,15202,16,0
1745499,31238,17,0
1745499,21019,18,1
1745499,35221,19,1
1745499,18653,20,0
1745522,39160,1,0
1745522,11556,2,1
1745522,18352,3,1
1745522,28431,4,0
1745522,18037,5,0
1745522,42828,6,0
1745522,34969,7,0
1745522,25072,8,0
1745522,23044,9,0
1745522,16797,10,1
1749919,19660,1,1
1749919,33000,2,0
1749919,31720,3,0
1749919,21903,4,0
1749919,49683,5,0
1749919,14651,6,0
1749919,39485,7,0
1749919,25489,8,0
1749919,6110,9,0
1749919,21057,10,0
1749919,47526,11,0
1749919,19048,12,0
1749919,42244,13,0
1749919,10960,14,0
1749919,49585,15,0
1749919,16759,16,0
1749919,44359,17,1
1749919,46667,18,1
1749919,18727,19,0
1749919,28849,20,1
1749919,8012,21,0
1751138,28687,1,1
1751138,28450,2,1
1751138,14519,3,1
1751138,29345,4,1
1751138,798,5,0
1751138,31654,6,1
1751867,17533,1,1
1751867,19057,2,1
1751867,28985,3,0
1751867,21405,4,1
1751867,41540,5,0
1751867,13219,6,0
1751867,33198,7,1
1751867,35750,8,1
1751867,40788,9,1
1751867,8138,10,1
1751898,49144,1,1
1751898,49352,2,1
1751898,7185,3,1
1751898,4875,4,0
1751898,13286,5,1
1751898,26002,6,0
1751898,6101,7,0
1751898,23039,8,1
1751898,15895,9,0
1751898,26172,10,1
1751898,33401,11,0
1751898,10145,12,1
1751898,44536,13,1
1751898,12993,14,1
1751898,31610,15,1
1751898,44245,16,0
1751898,22890,17,1
1751923,22825,1,1
1751923,37257,2,1
1751923,34126,3,0
1751923,36695,4,0
1751923,2846,5,1
1751923,40604,6,0
1751923,20549,7,0
1751923,3835,8,1
1752161,18292,1,1
1752161,21903,2,0
1752161,13176,3,0
1752161,38928,4,0
1753720,39408,1,0
1754134,24852,1,0
1754134,4920,2,1
1754134,46969,3,0
1754134,32201,4,1
1754134,32478,5,1
1754134,12935,6,1
1754134,42536,7,1
1754134,40334,8,0
1754134,14233,9,0
1754134,47280,10,0
1754134,42736,11,0
1754134,2086,12,0
1754134,36640,13,0
1757911,6729,1,1
1757911,40939,2,1
1757911,13176,3,0
1757911,30827,4,0
1757911,21573,5,0
1757911,42265,6,0
1757911,39461,7,0
1757945,47766,1,1
1757945,44632,2,1
1757945,21903,3,1
1757945,37687,4,1
1757945,40706,5,1
1757945,39844,6,1
1757945,432,7,1
1757945,35045,8,0
1757945,7485,9,1
1757945,6615,10,1
1757945,19691,11,1
1757945,16797,12,0
1757945,41999,13,0
1757945,12312,14,0
1757945,30391,15,0
1757945,35547,16,0
1759767,15063,1,1
1759767,32139,2,1
1759767,4162,3,1
1764235,35503,1,1
1764235,36011,2,0
1764235,34448,3,0
1764235,46616,4,0
1764235,28286,5,0
1764235,5134,6,0
1764235,21137,7,1
1764235,6218,8,1
1764235,19691,9,0
1764235,19057,10,0
1764235,32177,11,0
1764235,47766,12,0
1764235,35628,13,1
1764235,7781,14,1
1764235,20113,15,0
1764235,40215,16,1
1764235,1099,17,0
1764235,21195,18,0
1764235,31506,19,0
1764235,1360,20,0
1764235,8627,21,0
1764235,13013,22,0
1764235,4421,23,0
1764235,27344,24,0
1764235,17706,25,0
1764235,32981,26,0
1764235,14084,27,0
1764235,16748,28,0
1764235,32096,29,0
1764235,35942,30,0
1764235,14650,31,0
1765193,47209,1,1
1765193,41177,2,1
1767047,23854,1,1
1767047,26346,2,1
1767047,2646,3,1
1767047,4006,4,0
1767047,44142,5,0
1767047,4605,6,1
1767047,14895,7,0
1767047,1437,8,0
1767047,35921,9,1
1767047,27288,10,1
1767047,37646,11,1
1769029,16797,1,1
1769029,46169,2,1
1769029,29145,3,1
1769029,6221,4,0
1769029,14218,5,0
1769029,28156,6,0
1769029,10017,7,1
1770178,248,1,0
1770178,49383,2,0
1770178,9934,3,0
1770178,11422,4,1
1770178,37646,5,1
1770178,1158,6,0
1770178,34584,7,0
1770178,39275,8,1
1770178,24082,9,0
1770178,436,10,1
1770178,28928,11,0
1771783,15182,1,0
1771783,49622,2,0
1771783,13176,3,0
1771783,8277,4,0
1771783,33172,5,0
1771783,45007,6,0
1771783,4605,7,1
1771783,15290,8,0
1771783,18656,9,0
1771783,17634,10,1
1771783,35042,11,1
1771783,21053,12,1
1771783,36618,13,0
1771783,35989,14,0
1771783,7969,15,0
1771783,40174,16,0
1771783,49079,17,0
1772980,14437,1,1
1772980,5818,2,0
1772980,25544,3,1
1772980,47216,4,0
1772980,48299,5,1
1772980,27323,6,0
1772980,28842,7,1
1772980,21416,8,0
1772980,3481,9,1
1772980,23716,10,1
1772980,5250,11,0
1772980,21709,12,1
1774141,47546,1,1
1774141,27413,2,0
1774141,25767,3,1
1774141,44471,4,1
1774141,19660,5,1
1774141,25466,6,0
1774141,3896,7,0
1774141,36735,8,1
1774141,14332,9,0
1774141,29474,10,0
1774141,10514,11,0
1774838,10441,1,1
1776323,36724,1,1
1776323,21137,2,1
1776323,7963,3,1
1776323,27847,4,1
1776323,45007,5,1
1776323,21999,6,1
1776323,36746,7,1
1780123,47977,1,1
1780123,24914,2,0
1780123,26216,3,0
1780123,47551,4,1
1780123,39041,5,1
1780123,23044,6,0
1780123,17579,7,0
1780123,23026,8,1
1780123,14307,9,0
1780123,39947,10,1
1780123,36316,11,0
1780123,31506,12,0
1780123,22831,13,0
1780123,9710,14,0
1780123,24517,15,0
1780123,29363,16,1
1780123,16213,17,1
1780123,42585,18,0
1780123,21227,19,0
1780123,21903,20,1
1785158,27521,1,1
1785158,4142,2,1
1785158,44632,3,1
1785158,14218,4,1
1785158,14277,5,1
1785158,16415,6,1
1785158,4799,7,1
1785158,30450,8,1
1785158,27531,9,1
1785158,16185,10,1
1786184,20777,1,0
1786184,14221,2,0
1786184,7412,3,0
1786184,31418,4,0
1786184,34243,5,0
1786184,10798,6,0
1786184,32655,7,1
1786184,27104,8,0
1786259,16797,1,1
1786259,24852,2,1
1786259,37766,3,1
1786259,22620,4,1
1786259,9166,5,0
1787447,4193,1,0
1787447,12206,2,1
1787447,38273,3,1
1787447,25043,4,0
1787447,35306,5,0
1787447,19678,6,0
1787447,43122,7,0
1787447,39332,8,0
1787447,39448,9,1
1787447,3957,10,1
1787447,25718,11,1
1787447,34124,12,0
1787447,43463,13,0
1787447,432,14,1
1787447,37646,15,1
1787447,1713,16,1
1787447,45221,17,0
1787447,2361,18,1
1787447,23586,19,1
1787447,278,20,0
1787447,12204,21,0
1787447,49683,22,0
1787447,17794,23,0
1787447,49533,24,0
1787447,45249,25,0
1787447,23769,26,0
1787447,23554,27,0
1787447,31892,28,0
1787447,39469,29,0
1787447,35108,30,0
1787447,15399,31,0
1787447,5449,32,1
1787628,21186,1,1
1787628,13870,2,1
1787628,42240,3,1
1787628,22520,4,1
1787628,36076,5,0
1787628,19639,6,1
1787628,10481,7,0
1787628,48523,8,0
1787628,18988,9,1
1787628,48797,10,0
1788105,48808,1,0
1788105,16553,2,1
1788105,33122,3,1
1788105,10957,4,1
1788105,277,5,1
1788105,17016,6,0
1788105,35560,7,0
1788105,1117,8,1
1788105,10613,9,1
1788105,15923,10,1
1788105,3856,11,1
1788105,29980,12,0
1788105,35341,13,0
1788105,49558,14,1
1788105,204,15,0
1788105,43329,16,0
1788275,38293,1,0
1788275,20955,2,1
1788275,40034,3,0
1788275,17616,4,0
1789420,24852,1,1
1789420,37966,2,1
1789420,47209,3,1
1789420,36746,4,1
1789420,22963,5,1
1789420,19261,6,0
1789420,27930,7,0
1789420,41488,8,0
1789420,6238,9,0
1789420,46584,10,0
1790681,25138,1,1
1790681,39877,2,1
1790681,16797,3,1
1790681,6341,4,1
1790681,38185,5,1
1790681,32935,6,1
1790681,33597,7,1
1790681,12831,8,1
1790681,34283,9,1
1790681,30756,10,1
1790681,43950,11,0
1790681,46870,12,0
1790681,44487,13,0
1790681,42356,14,1
1790681,127,15,0
1790681,47931,16,0
1790681,14335,17,0
1790942,31717,1,1
1790942,41588,2,1
1790942,43980,3,1
1790942,30391,4,1
1790942,41220,5,1
1790942,21841,6,1
1790942,25588,7,1
1790942,18656,8,1
1790942,27286,9,1
1790942,26940,10,1
1790942,5785,11,1
1790942,13802,12,1
1790942,47209,13,1
1790942,44359,14,1
1790942,49383,15,1
1790942,46667,16,1
1790942,8859,17,1
1790942,8277,18,1
1793343,23909,1,1
1793343,29487,2,1
1793343,10613,3,1
1793343,15100,4,1
1793343,40332,5,1
1793343,31553,6,1
1793343,29373,7,0
1793343,8153,8,0
1793343,25670,9,0
1793343,43352,10,1
1793343,35124,11,0
1793343,5618,12,0
1795166,4210,1,1
1795166,22053,2,0
1795166,14970,3,0
1795166,13904,4,0
1795166,18,5,0
1795166,13655,6,0
1795166,45217,7,0
1795166,24382,8,0
1795166,6274,9,0
1795166,16816,10,1
1795166,44761,11,1
1795166,21620,12,1
1795166,19953,13,1
1795166,4895,14,1
1796077,24852,1,1
1796077,4605,2,0
1796077,20114,3,1
1796077,28842,4,1
1796077,5818,5,0
1796077,42315,6,1
1796077,46979,7,0
1796077,13852,8,0
1796077,34358,9,0
1796077,25890,10,1
1796077,10017,11,1
1796077,19508,12,0
1796738,42450,1,1
1796738,21267,2,0
1796738,46853,3,1
1796738,40604,4,1
1796738,7781,5,1
1796738,30489,6,1
1796738,1017,7,1
1799238,31893,1,0
1799238,26128,2,1
1799238,40545,3,0
1799238,1215,4,0
1799238,19634,5,0
1799238,28156,6,0
1799238,22828,7,0
1799238,31040,8,0
1799238,32139,9,0
1799238,40688,10,0
1799238,21616,11,1
1799238,40706,12,0
1799238,46394,13,0
1799238,48745,14,0
1800442,3782,1,1
1800442,5077,2,1
1800442,36736,3,1
1800442,37354,4,0
1800442,29487,5,0
1800442,19165,6,0
1800442,40214,7,1
1800442,19402,8,0
1800442,14502,9,0
1800578,45681,1,0
1800578,4462,2,1
1800578,14715,3,0
1800578,38838,4,0
1800578,5450,5,1
1800578,27336,6,1
1800578,26497,7,1
1800578,17429,8,0
1800578,15604,9,1
1800578,14870,10,0
1800578,4086,11,0
1800578,38996,12,1
1800578,26209,13,1
1800578,23734,14,0
1800578,21543,15,1
1800578,24852,16,0
1800578,10771,17,0
1800578,16797,18,1
1800578,43352,19,1
1800578,16400,20,0
1800578,43693,21,1
1800578,31981,22,1
1800578,19204,23,1
1800578,9076,24,1
1800578,34448,25,1
1800578,42585,26,1
1800578,39928,27,1
1800578,5876,28,1
1800578,40612,29,1
1800578,13014,30,1
1800578,25890,31,1
1800578,26604,32,1
1800578,31683,33,1
1800578,14858,34,1
1800578,43165,35,1
1800578,24810,36,1
1800578,45152,37,0
1800578,34358,38,0
1800578,28842,39,1
1800578,42625,40,0
1800578,5024,41,0
1800578,7010,42,0
1800578,18615,43,0
1800578,34401,44,0
1800578,248,45,0
1801103,45570,1,1
1801103,14764,2,1
1801103,41273,3,1
1801103,17652,4,1
1801103,47209,5,1
1801103,2350,6,1
1801103,16127,7,1
1801103,45374,8,1
1801103,2086,9,1
1801103,35004,10,1
1801227,20842,1,1
1801227,11777,2,1
1801227,16797,3,0
1801227,26604,4,1
1801227,40706,5,1
1801227,2295,6,0
1801227,27012,7,0
1801227,31242,8,0
1801227,581,9,0
1801227,35911,10,0
1801227,25890,11,1
1801227,27959,12,0
1801227,47626,13,1
1802583,45683,1,0
1802698,34301,1,1
1802698,48004,2,1
1802698,8501,3,1
1802698,9076,4,0
1802698,40939,5,1
1802698,14161,6,0
1802698,25146,7,1
1805705,32271,1,0
1805705,47357,2,0
1805705,7600,3,0
1805705,11281,4,0
1805705,16797,5,1
1807468,11068,1,1
1807468,13176,2,1
1807468,47626,3,1
1809002,5077,1,1
1809002,13629,2,1
1809002,39670,3,1
1809002,40310,4,1
1809002,21938,5,1
1809002,22935,6,1
1809002,16953,7,1
1809002,33333,8,1
1810037,28199,1,0
1810037,42404,2,1
1810037,33568,3,0
1810037,21278,4,1
1810037,10129,5,1
1810037,44142,6,1
1810037,24535,7,1
1811937,24852,1,1
1811937,2962,2,1
1811937,47766,3,1
1811937,5876,4,1
1811937,30391,5,1
1811937,27471,6,0
1811937,12070,7,0
1811937,42117,8,0
1811937,23341,9,0
1811937,36606,10,0
1811937,39174,11,1
1811937,18988,12,0
1811937,34969,13,0
1811937,16797,14,1
1811937,4985,15,1
1811937,17836,16,1
1811937,17341,17,0
1811937,26283,18,0
1813626,13560,1,1
1813626,23645,2,1
1813626,1409,3,1
1813626,9203,4,1
1813626,8710,5,1
1813626,15842,6,1
1813626,18105,7,0
1813626,23537,8,0
1813626,39921,9,1
1814828,28842,1,1
1814828,44177,2,1
1814828,397,3,0
1814828,15359,4,0
1814828,22890,5,0
1814828,3007,6,0
1814828,33231,7,1
1814828,43389,8,0
1814828,36591,9,0
1814828,44887,10,0
1814828,23734,11,1
1815193,10768,1,1
1815193,17872,2,1
1815193,14161,3,1
1815193,39275,4,1
1815193,21683,5,1
1815193,8057,6,1
1815193,13848,7,1
1815193,33768,8,1
1815193,12614,9,1
1815193,13176,10,0
1816738,9421,1,1
1816738,30776,2,1
1816738,23416,3,1
1816738,43136,4,1
1816813,3459,1,0
1818313,37312,1,0
1818313,3081,2,1
1818313,49401,3,1
1818313,12442,4,1
1818313,36607,5,1
1818313,21343,6,1
1818313,33796,7,1
1818313,25466,8,1
1818313,26165,9,1
1818313,3957,10,1
1818313,2966,11,1
1818410,43693,1,1
1818410,18767,2,1
1818410,24852,3,1
1818410,40454,4,1
1818410,27360,5,1
1818410,49279,6,1
1818410,36144,7,1
1818410,12212,8,1
1818410,20259,9,1
1818410,38511,10,1
1818410,43251,11,1
1818410,6991,12,1
1818410,8664,13,0
1818410,4591,14,1
1818410,8683,15,0
1818433,13328,1,0
1818433,6128,2,1
1818433,41351,3,1
1818433,48044,4,1
1818433,35622,5,0
1818433,8590,6,0
1818433,8506,7,0
1818433,25976,8,0
1818433,48144,9,0
1818433,5077,10,1
1818433,44325,11,1
1818433,24097,12,0
1822637,35951,1,1
1822637,47766,2,1
1822637,39275,3,1
1822637,21903,4,1
1822637,28289,5,1
1822637,35887,6,0
1822637,22035,7,1
1822637,37646,8,1
1822637,5134,9,1
1822637,30391,10,1
1822674,24852,1,1
1822674,9018,2,1
1822674,20985,3,1
1822674,24037,4,1
1822674,23616,5,0
1822674,4660,6,0
1822674,19389,7,0
1822674,46941,8,0
1822674,46572,9,0
1824105,38689,1,1
1824105,5161,2,1
1824105,47209,3,1
1824105,48086,4,1
1824105,18362,5,1
1824105,10199,6,0
1824105,25340,7,0
1824105,30489,8,0
1824105,49510,9,0
1824105,15050,10,0
1824105,20536,11,0
1824105,47626,12,0
1824105,35652,13,1
1824105,39812,14,1
1824105,27521,15,1
1824105,49521,16,0
1824105,39877,17,1
1824105,17794,18,1
1824105,30233,19,0
1824105,27966,20,0
1824105,13379,21,0
1824105,12872,22,0
1824105,22151,23,0
1824105,26723,24,1
1824105,29487,25,1
1824105,44359,26,1
1824105,4605,27,1
1824105,34126,28,1
1824105,24964,29,1
1824105,22035,30,0
1824105,10899,31,0
